"","GeoName","2024"
"1123","Tennessee",0.21
"1124","Tennessee",0.09
"1125","Tennessee",0.17
"1126","Tennessee",0.13
"1127","Tennessee",0.32
"1128","Tennessee",0.15
"1129","Tennessee",0.42
"1130","Tennessee",0.12
"1131","Tennessee",-0.13
"1132","Tennessee",0.06
"1133","Tennessee",0.66
"1134","Tennessee",0.22
"1135","Tennessee",0.19
"1136","Tennessee",0.57
"1137","Tennessee",0.02
"1138","Tennessee",0.36
"1139","Texas",4.1
"1140","Texas",3.39
"1141","Texas",-0.07
"1142","Texas",0
"1143","Texas",0.13
"1144","Texas",0.06
"1145","Texas",0.44
"1146","Texas",0.24
"1147","Texas",0.22
"1148","Texas",0.03
"1149","Texas",0.08
"1150","Texas",0.11
"1151","Texas",0.32
"1152","Texas",0.07
"1153","Texas",0.38
"1154","Texas",0.09
"1155","Texas",0.53
"1156","Texas",0.12
"1157","Texas",0.04
"1158","Texas",0.39
"1159","Texas",0.15
"1160","Texas",0.17
"1161","Texas",0.66
"1162","Texas",0.48
"1163","Utah",4.1
"1164","Utah",3.46
"1165","Utah",0.04
"1166","Utah",0
"1167","Utah",0.05
"1168","Utah",0.01
"1169","Utah",0.52
"1170","Utah",0.31
"1171","Utah",0.23
"1172","Utah",0.08
"1173","Utah",0.16
"1174","Utah",0.11
"1175","Utah",0.14
"1176","Utah",0.15
"1177","Utah",0.29
"1178","Utah",0.4
"1179","Utah",0.44
"1180","Utah",0.09
"1181","Utah",0.1
"1182","Utah",0.2
"1183","Utah",0.65
"1184","Utah",0.18
"1185","Utah",0.43
"1186","Vermont",3.2
"1187","Vermont",2.53
"1188","Vermont",0.04
"1189","Vermont",NA
"1190","Vermont",0
"1191","Vermont",0.02
"1192","Vermont",0.37
"1193","Vermont",0.03
"1194","Vermont",-0.03
"1195","Vermont",0.06
"1196","Vermont",0.08
"1197","Vermont",0.12
"1198","Vermont",0.05
"1199","Vermont",0.13
"1200","Vermont",0.31
"1201","Vermont",0.1
"1202","Vermont",0.71
"1203","Vermont",0.17
"1204","Vermont",0.7
"1205","Vermont",0.18
"1206","Vermont",0.49
"1207","Virginia",4.1
"1208","Virginia",3.04
"1209","Virginia",0
"1210","Virginia",0.02
"1211","Virginia",0.27
"1212","Virginia",0.13
"1213","Virginia",0.09
"1214","Virginia",0.04
"1215","Virginia",0.08
"1216","Virginia",0.07
"1217","Virginia",0.12
"1218","Virginia",0.16
"1219","Virginia",0.06
"1220","Virginia",0.76
"1221","Virginia",0.26
"1222","Virginia",0.15
"1223","Virginia",0.01
"1224","Virginia",0.51
"1225","Virginia",0.17
"1226","Virginia",1.05
"1227","Virginia",0.31
"1228","Virginia",0.58
"1229","Washington",4.7
"1230","Washington",4
"1231","Washington",-0.06
"1232","Washington",0.01
"1233","Washington",0
"1234","Washington",0.15
"1235","Washington",0.17
"1236","Washington",0.16
"1237","Washington",0.13
"1238","Washington",0.64
"1239","Washington",0.25
"1240","Washington",1
"1241","Washington",0.11
"1242","Washington",0.09
"1243","Washington",0.23
"1244","Washington",0.39
"1245","Washington",0.06
"1246","Washington",0.02
"1247","Washington",0.58
"1248","Washington",0.03
"1249","Washington",0.71
"1250","Washington",0.12
"1251","Washington",0.05
"1252","Washington",0.54
"1253","West Virginia",3.3
"1254","West Virginia",2.68
"1255","West Virginia",0.09
"1256","West Virginia",0
"1257","West Virginia",0.14
"1258","West Virginia",0.03
"1259","West Virginia",0.18
"1260","West Virginia",0.24
"1261","West Virginia",0.16
"1262","West Virginia",0.08
"1263","West Virginia",0.12
"1264","West Virginia",0.11
"1265","West Virginia",0.05
"1266","West Virginia",0.07
"1267","West Virginia",0.04
"1268","West Virginia",0.3
"1269","West Virginia",0.06
"1270","West Virginia",-0.1
"1271","West Virginia",0.99
"1272","West Virginia",0.1
"1273","West Virginia",0.62
"1274","West Virginia",0.32
"1275","West Virginia",0.27
"1276","Wisconsin",3.4
"1277","Wisconsin",2.8
"1278","Wisconsin",0.06
"1279","Wisconsin",0
"1280","Wisconsin",0.01
"1281","Wisconsin",0.02
"1282","Wisconsin",0.31
"1283","Wisconsin",0.24
"1284","Wisconsin",0.07
"1285","Wisconsin",0.16
"1286","Wisconsin",0.18
"1287","Wisconsin",0.1
"1288","Wisconsin",0.12
"1289","Wisconsin",0.21
"1290","Wisconsin",0.32
"1291","Wisconsin",0.05
"1292","Wisconsin",0.53
"1293","Wisconsin",0.58
"1294","Wisconsin",0.49
"1295","Wyoming",2.6
"1296","Wyoming",1.6
"1297","Wyoming",-0.26
"1298","Wyoming",0.01
"1299","Wyoming",-0.18
"1300","Wyoming",0.04
"1301","Wyoming",0.48
"1302","Wyoming",NA
"1303","Wyoming",0.07
"1304","Wyoming",0.08
"1305","Wyoming",0.16
"1306","Wyoming",0.02
"1307","Wyoming",0.35
"1308","Wyoming",-0.02
"1309","Wyoming",0.27
"1310","Wyoming",0.2
"1311","Wyoming",0.06
"1312","Wyoming",0.05
"1313","Wyoming",0.13
"1314","Wyoming",1.03
"1315","Wyoming",0.74
"1316","New England",3.6
"1317","New England",3.14
"1318","New England",0.01
"1319","New England",NA
"1320","New England",0.24
"1321","New England",0.15
"1322","New England",0.1
"1323","New England",0.06
"1324","New England",0.09
"1325","New England",0.08
"1326","New England",0.02
"1327","New England",0.18
"1328","New England",0.37
"1329","New England",0.61
"1330","New England",0.11
"1331","New England",0.54
"1332","New England",0.07
"1333","New England",0.14
"1334","New England",0.49
"1335","New England",0.38
"1336","Mideast",4
"1337","Mideast",3.35
"1338","Mideast",0.01
"1339","Mideast",NA
"1340","Mideast",0.03
"1341","Mideast",0.16
"1342","Mideast",0.14
"1343","Mideast",0.07
"1344","Mideast",0.06
"1345","Mideast",0.1
"1346","Mideast",0.08
"1347","Mideast",0.12
"1348","Mideast",0.3
"1349","Mideast",0.51
"1350","Mideast",0.13
"1351","Mideast",0.49
"1352","Mideast",0.09
"1353","Mideast",0.65
"1354","Mideast",0.15
"1355","Mideast",0.69
"1356","Mideast",0.02
"1357","Great Lakes",3.2
"1358","Great Lakes",2.66
"1359","Great Lakes",-0.16
"1360","Great Lakes",0
"1361","Great Lakes",0.02
"1362","Great Lakes",0.33
"1363","Great Lakes",0.19
"1364","Great Lakes",0.14
"1365","Great Lakes",0.08
"1366","Great Lakes",0.12
"1367","Great Lakes",0.1
"1368","Great Lakes",0.2
"1369","Great Lakes",0.06
"1370","Great Lakes",0.35
"1371","Great Lakes",0.04
"1372","Great Lakes",0.57
"1373","Great Lakes",0.16
"1374","Great Lakes",0.58
"1375","Great Lakes",0.03
"1376","Great Lakes",0.48
"1377","Plains",2.5
"1378","Plains",1.91
"1379","Plains",-0.69
"1380","Plains",0
"1381","Plains",0.01
"1382","Plains",0.02
"1383","Plains",0.33
"1384","Plains",0.24
"1385","Plains",0.17
"1386","Plains",0.07
"1387","Plains",0.19
"1388","Plains",0.13
"1389","Plains",0.08
"1390","Plains",0.06
"1391","Plains",0.25
"1392","Plains",-0.01
"1393","Plains",0.04
"1394","Plains",0.58
"1395","Plains",0.05
"1396","Plains",0.09
"1397","Plains",0.16
"1398","Plains",0.63
"1399","Plains",0.1
"1400","Plains",0.49
"1401","Southeast",3.8
"1402","Southeast",3.14
"1403","Southeast",0.07
"1404","Southeast",0
"1405","Southeast",0.01
"1406","Southeast",0.02
"1407","Southeast",0.36
"1408","Southeast",0.27
"1409","Southeast",0.17
"1410","Southeast",0.09
"1411","Southeast",0.14
"1412","Southeast",0.11
"1413","Southeast",0.15
"1414","Southeast",0.12
"1415","Southeast",0.26
"1416","Southeast",0.08
"1417","Southeast",0.45
"1418","Southeast",0.05
"1419","Southeast",0.52
"1420","Southeast",0.13
"1421","Southeast",0.16
"1422","Southeast",0.68
"1423","Southwest",4
"1424","Southwest",3.37
"1425","Southwest",-0.06
"1426","Southwest",0
"1427","Southwest",0.1
"1428","Southwest",0.05
"1429","Southwest",0.44
"1430","Southwest",0.24
"1431","Southwest",0.22
"1432","Southwest",0.02
"1433","Southwest",0.12
"1434","Southwest",0.33
"1435","Southwest",0.08
"1436","Southwest",0.48
"1437","Southwest",0.07
"1438","Southwest",0.11
"1439","Southwest",0.04
"1440","Southwest",0.45
"1441","Southwest",0.15
"1442","Southwest",0.16
"1443","Southwest",0.67
"1444","Southwest",0.13
"1445","Southwest",0.06
"1446","Rocky Mountain",3.4
"1447","Rocky Mountain",2.71
"1448","Rocky Mountain",-0.11
"1449","Rocky Mountain",0.01
"1450","Rocky Mountain",NA
"1451","Rocky Mountain",0.02
"1452","Rocky Mountain",0.38
"1453","Rocky Mountain",0.05
"1454","Rocky Mountain",0.15
"1455","Rocky Mountain",0.11
"1456","Rocky Mountain",0.07
"1457","Rocky Mountain",0.13
"1458","Rocky Mountain",0.21
"1459","Rocky Mountain",0.08
"1460","Rocky Mountain",0.5
"1461","Rocky Mountain",0.14
"1462","Rocky Mountain",0.03
"1463","Rocky Mountain",0.46
"1464","Rocky Mountain",0.06
"1465","Rocky Mountain",0.17
"1466","Rocky Mountain",0.7
"1467","Rocky Mountain",0.16
"1468","Rocky Mountain",0.49
"1469","Far West",4.4
"1470","Far West",3.61
"1471","Far West",0.08
"1472","Far West",NA
"1473","Far West",0.01
"1474","Far West",0.03
"1475","Far West",0.18
"1476","Far West",0.09
"1477","Far West",0.16
"1478","Far West",0.19
"1479","Far West",0.66
"1480","Far West",0.06
"1481","Far West",0.59
"1482","Far West",0.36
"1483","Far West",-0.02
"1484","Far West",0.04
"1485","Far West",0.61
"1486","Far West",0.14
"1487","Far West",0.83
"1488","Far West",0.05
"1489","Far West",0.68
"1490","United States",5.6
"1491","United States",3.3
"1492","United States",1.03
"1493","United States",1.27
"1494","United States",1320405000
"1495","United States",777895000
"1496","United States",243782000
"1497","United States",298728000
"1498","Alabama",5.8
"1499","Alabama",3.08
"1500","Alabama",0.98
"1501","Alabama",1.7
"1502","Alabama",16105883
"1503","Alabama",8598790
"1504","Alabama",2747573
"1505","Alabama",4759520
"1506","Alaska",5.8
"1507","Alaska",3.4
"1508","Alaska",0.51
"1509","Alaska",1.9
"1510","Alaska",3101188
"1511","Alaska",1815529
"1512","Alaska",271395
"1513","Alaska",1014264
"1514","Arizona",5.9
"1515","Arizona",3.82
"1516","Arizona",1.23
"1517","Arizona",0.86
"1518","Arizona",27863414
"1519","Arizona",18015959
"1520","Arizona",5785927
"1521","Arizona",4061528
"1522","Arkansas",5.6
"1523","Arkansas",3.52
"1524","Arkansas",0.92
"1525","Arkansas",1.11
"1526","Arkansas",9633497
"1527","Arkansas",6101268
"1528","Arkansas",1603743
"1529","Arkansas",1928486
"1530","California",6.8
"1531","California",3.88
"1532","California",0.91
"1533","California",2.05
"1534","California",217458022
"1535","California",123498702
"1536","California",28863881
"1537","California",65095439
"1538","Colorado",4.6
"1539","Colorado",2.52
"1540","Colorado",1.03
"1541","Colorado",21693991
"1542","Colorado",11929928
"1543","Colorado",4873050
"1544","Colorado",4891013
"1545","Connecticut",6.3
"1546","Connecticut",4.18
"1547","Connecticut",1.09
"1548","Connecticut",1.01
"1549","Connecticut",20647210
"1550","Connecticut",13741453
"1551","Connecticut",3582143
"1552","Connecticut",3323614
"1553","Delaware",6.9
"1554","Delaware",4.29
"1555","Delaware",1.43
"1556","Delaware",1.22
"1557","Delaware",4650421
"1558","Delaware",2874750
"1559","Delaware",956134
"1560","Delaware",819537
"1561","District of Columbia",6.5
"1562","District of Columbia",5.11
"1563","District of Columbia",1.02
"1564","District of Columbia",0.4
"1565","District of Columbia",4783297
"1566","District of Columbia",3746385
"1567","District of Columbia",745894
"1568","District of Columbia",291018
"1569","Florida",6.3
"1570","Florida",1.66
"1571","Florida",1.6
"1572","Florida",101655408
"1573","Florida",49326399
"1574","Florida",26708712
"1575","Florida",25620297
"1576","Georgia",6.1
"1577","Georgia",3.63
"1578","Georgia",1.06
"1579","Georgia",1.42
"1580","Georgia",40533008
"1581","Georgia",24074101
"1582","Georgia",7035916
"1583","Georgia",9422991
"1584","Hawaii",5.9
"1585","Hawaii",3.53
"1586","Hawaii",1.66
"1587","Hawaii",0.73
"1588","Hawaii",5742405
"1589","Hawaii",3423542
"1590","Hawaii",1606659
"1591","Hawaii",712204
"1592","Idaho",6.9
"1593","Idaho",3.84
"1594","Idaho",1.5
"1595","Idaho",1.57
"1596","Idaho",8054236
"1597","Idaho",4475194
"1598","Idaho",1751459
"1599","Idaho",1827583
"1600","Illinois",4.4
"1601","Illinois",2.69
"1602","Illinois",0.86
"1603","Illinois",39957047
"1604","Illinois",24374022
"1605","Illinois",7798775
"1606","Illinois",7784250
"1607","Indiana",5.1
"1608","Indiana",3.07
"1609","Indiana",0.68
"1610","Indiana",1.31
"1611","Indiana",21343498
"1612","Indiana",12959316
"1613","Indiana",2851615
"1614","Indiana",5532567
"1615","Iowa",4.8
"1616","Iowa",1.69
"1617","Iowa",0.81
"1618","Iowa",2.29
"1619","Iowa",9669514
"1620","Iowa",3409535
"1621","Iowa",1635629
"1622","Iowa",4624350
"1623","Kansas",4.4
"1624","Kansas",2.42
"1625","Kansas",0.64
"1626","Kansas",1.3
"1627","Kansas",8175774
"1628","Kansas",4537974
"1629","Kansas",1196965
"1630","Kansas",2440835
"1631","Kentucky",5.5
"1632","Kentucky",2.6
"1633","Kentucky",0.81
"1634","Kentucky",2.11
"1635","Kentucky",13978380
"1636","Kentucky",6588846
"1637","Kentucky",2041233
"1638","Kentucky",5348301
"1639","Louisiana",5.1
"1640","Louisiana",2.99
"1641","Louisiana",1.22
"1642","Louisiana",0.92
"1643","Louisiana",13909741
"1644","Louisiana",8101602
"1645","Louisiana",3309062
"1646","Louisiana",2499077
"1647","Maine",5.7
"1648","Maine",3.21
"1649","Maine",1.24
"1650","Maine",1.27
"1651","Maine",5247916
"1652","Maine",2944525
"1653","Maine",1135498
"1654","Maine",1167893
"1655","Maryland",5.8
"1656","Maryland",3.82
"1657","Maryland",0.88
"1658","Maryland",1.09
"1659","Maryland",27174301
"1660","Maryland",17928598
"1661","Maryland",4137324
"1662","Maryland",5108379
"1663","Massachusetts",5.1
"1664","Massachusetts",3.34
"1665","Massachusetts",1
"1666","Massachusetts",0.75
"1667","Massachusetts",32373214
"1668","Massachusetts",21234447
"1669","Massachusetts",6384172
"1670","Massachusetts",4754595
"1671","Michigan",4.6
"1672","Michigan",2.33
"1673","Michigan",0.84
"1674","Michigan",1.47
"1675","Michigan",28683584
"1676","Michigan",14387485
"1677","Michigan",5200372
"1678","Michigan",9095727
"1679","Minnesota",4.8
"1680","Minnesota",2.6
"1681","Minnesota",0.77
"1682","Minnesota",1.38
"1683","Minnesota",19890869
"1684","Minnesota",10883524
"1685","Minnesota",3225024
"1686","Minnesota",5782321
"1687","Mississippi",4.9
"1688","Mississippi",2.51
"1689","Mississippi",0.8
"1690","Mississippi",1.55
"1691","Mississippi",7095486
"1692","Mississippi",3669152
"1693","Mississippi",1166157
"1694","Mississippi",2260177
"1695","Missouri",4.6
"1696","Missouri",2.74
"1697","Missouri",0.78
"1698","Missouri",1.08
"1699","Missouri",17855922
"1700","Missouri",10634051
"1701","Missouri",3018998
"1702","Missouri",4202873
"1703","Montana",5.2
"1704","Montana",2.67
"1705","Montana",1.28
"1706","Montana",1.22
"1707","Montana",3871154
"1708","Montana",2001002
"1709","Montana",957734
"1710","Montana",912418
"1711","Nebraska",2.6
"1712","Nebraska",0.66
"1713","Nebraska",1.01
"1714","Nebraska",0.88
"1715","Nebraska",3632020
"1716","Nebraska",936455
"1717","Nebraska",1441594
"1718","Nebraska",1253971
"1719","Nevada",6.4
"1720","Nevada",3.9
"1721","Nevada",1.21
"1722","Nevada",1.28
"1723","Nevada",13693945
"1724","Nevada",8365740
"1725","Nevada",2586236
"1726","Nevada",2741969
"1727","New Hampshire",5.5
"1728","New Hampshire",3.09
"1729","New Hampshire",0.99
"1730","New Hampshire",1.38
"1731","New Hampshire",6071627
"1732","New Hampshire",3437127
"1733","New Hampshire",1096456
"1734","New Hampshire",1538044
"1735","New Jersey",5.4
"1736","New Jersey",3.61
"1737","New Jersey",0.9
"1738","New Jersey",0.88
"1739","New Jersey",41330398
"1740","New Jersey",27636090
"1741","New Jersey",6922749
"1742","New Jersey",6771559
"1743","New Mexico",5.5
"1744","New Mexico",3.43
"1745","New Mexico",0.98
"1746","New Mexico",1.07
"1747","New Mexico",6451927
"1748","New Mexico",4037643
"1749","New Mexico",1150411
"1750","New Mexico",1263873
"1751","New York",5.1
"1752","New York",3.23
"1753","New York",1.04
"1754","New York",0.83
"1755","New York",82549121
"1756","New York",52281216
"1757","New York",16806678
"1758","New York",13461227
"1759","North Carolina",7.1
"1760","North Carolina",3.75
"1761","North Carolina",1.13
"1762","North Carolina",2.18
"1763","North Carolina",47824184
"1764","North Carolina",25385566
"1765","North Carolina",7665591
"1766","North Carolina",14773027
"1767","North Dakota",1.2
"1768","North Dakota",-0.28
"1769","North Dakota",0.71
"1770","North Dakota",0.82
"1771","North Dakota",700892
"1772","North Dakota",-159831
"1773","North Dakota",398136
"1774","North Dakota",462587
"1775","Ohio",4.9
"1776","Ohio",2.99
"1777","Ohio",0.77
"1778","Ohio",1.17
"1779","Ohio",36032593
"1780","Ohio",21811424
"1781","Ohio",5646761
"1782","Ohio",8574408
"1783","Oklahoma",5.5
"1784","Oklahoma",3
"1785","Oklahoma",0.92
"1786","Oklahoma",1.58
"1787","Oklahoma",13609669
"1788","Oklahoma",7419918
"1789","Oklahoma",2283106
"1790","Oklahoma",3906645
"1791","Oregon",5.4
"1792","Oregon",2.74
"1793","Oregon",1.21
"1794","Oregon",1.49
"1795","Oregon",15602369
"1796","Oregon",7862149
"1797","Oregon",3465997
"1798","Oregon",4274223
"1799","Pennsylvania",4.3
"1800","Pennsylvania",2.93
"1801","Pennsylvania",1.03
"1802","Pennsylvania",0.38
"1803","Pennsylvania",38429668
"1804","Pennsylvania",25931803
"1805","Pennsylvania",9157221
"1806","Pennsylvania",3340644
"1807","Rhode Island",5
"1808","Rhode Island",2.98
"1809","Rhode Island",0.97
"1810","Rhode Island",1.09
"1811","Rhode Island",3775889
"1812","Rhode Island",2231071
"1813","Rhode Island",728723
"1814","Rhode Island",816095
"1815","South Carolina",7
"1816","South Carolina",3.75
"1817","South Carolina",1.22
"1818","South Carolina",2.02
"1819","South Carolina",21747163
"1820","South Carolina",11671137
"1821","South Carolina",3799704
"1822","South Carolina",6276322
"1823","South Dakota",2.8
"1824","South Dakota",0.22
"1825","South Dakota",1.11
"1826","South Dakota",1.46
"1827","South Dakota",1899229
"1828","South Dakota",147677
"1829","South Dakota",756447
"1830","South Dakota",995105
"1831","Tennessee",5.9
"1832","Tennessee",3.5
"1833","Tennessee",0.87
"1834","Tennessee",1.55
"1835","Tennessee",26905580
"1836","Tennessee",15897741
"1837","Tennessee",3963183
"1838","Tennessee",7044656
"1839","Texas",5.3
"1840","Texas",3.53
"1841","Texas",1.1
"1842","Texas",0.7
"1843","Texas",110608079
"1844","Texas",73268048
"1845","Texas",22718490
"1846","Texas",14621541
"1847","Utah",6.2
"1848","Utah",3.55
"1849","Utah",1.35
"1850","Utah",1.25
"1851","Utah",13669575
"1852","Utah",7886957
"1853","Utah",3001992
"1854","Utah",2780626
"1855","Vermont",4.9
"1856","Vermont",2.71
"1857","Vermont",0.76
"1858","Vermont",1.46
"1859","Vermont",2170624
"1860","Vermont",1195550
"1861","Vermont",333280
"1862","Vermont",641794
"1863","Virginia",5.6
"1864","Virginia",3.69
"1865","Virginia",1.02
"1866","Virginia",0.89
"1867","Virginia",36146271
"1868","Virginia",23832546
"1869","Virginia",6567668
"1870","Virginia",5746057
"1871","Washington",6.4
"1872","Washington",4.2
"1873","Washington",1.23
"1874","Washington",0.97
"1875","Washington",40805206
"1876","Washington",26786184
"1877","Washington",7855465
"1878","Washington",6163557
"1879","West Virginia",4.5
"1880","West Virginia",2.8
"1881","West Virginia",0.45
"1882","West Virginia",1.23
"1883","West Virginia",4199687
"1884","West Virginia",2625547
"1885","West Virginia",424924
"1886","West Virginia",1149216
"1887","Wisconsin",5
"1888","Wisconsin",2.88
"1889","Wisconsin",0.95
"1890","Wisconsin",1.15
"1891","Wisconsin",19168496
"1892","Wisconsin",11098412
"1893","Wisconsin",3643087
"1894","Wisconsin",4426997
"1895","Wyoming",4.6
"1896","Wyoming",2.13
"1897","Wyoming",0.87
"1898","Wyoming",2232408
"1899","Wyoming",1032751
"1900","Wyoming",777057
"1901","Wyoming",422600
"1902","New England",5.5
"1903","New England",3.48
